datetime,feed_flow,product_flow,reject_flow,temperature,feed_cond,reject_cond,product_cond,feed_ph,orp,reject_ph,product_ph,pressure_drop,feed_pressure,hpp_pressure,cf_pressure
Tue Jul 23 2019 02:05:48 GMT+0530,224.9532776,79.59564209,150.0348663,30.07396698,60063.58594,84255.77344,699.5198364,7.703088284,-16.80508614,7.416558743,6.427264214,0.715157032,60.70042801,31.36646843,2.872761488
Tue Jul 23 2019 03:05:48 GMT+0530,224.9104614,79.67920685,150.3717804,30.09018898,60092.78516,84197.375,699.0007935,7.674019814,-16.85050583,7.420192242,6.424993515,0.750324488,60.736763,31.38917732,2.865948677
Tue Jul 23 2019 04:14:25 GMT+0530,224.8890381,79.32104492,150.6652222,29.92148781,60118.73828,84211.97656,695.7565308,7.713080406,-16.75966644,7.412925243,6.405008793,0.738775015,60.7231369,31.33921623,2.851025105
Tue Jul 23 2019 05:14:25 GMT+0530,225.2102203,79.58966827,149.3175812,29.89553452,60118.73828,84075.71875,693.5504761,7.698091984,-17.07760239,7.410849094,6.419542789,0.754866362,60.72086716,31.33694458,2.856864691
Tue Jul 23 2019 06:14:25 GMT+0530,224.7177429,79.35089111,151.9476624,29.94744301,60134.96094,84177.91406,691.6039429,7.696275234,-16.75966644,7.409291744,6.395471096,0.736828506,60.75947189,31.38690567,2.866597414
Tue Jul 23 2019 07:14:25 GMT+0530,224.2359772,79.29119873,149.7414398,29.84038353,60118.73828,84148.71094,690.0467529,7.692641735,-16.80508614,7.410849094,6.397287846,0.759278536,60.7640152,31.37100983,2.867895126
Tue Jul 23 2019 08:14:25 GMT+0530,225.1781006,78.64650726,150.8608551,29.86309242,60121.98438,84012.45313,689.0734253,7.695821285,-16.94134331,7.422787666,6.390474796,0.749156535,60.7549324,31.38009262,2.869841576
Tue Jul 23 2019 09:14:25 GMT+0530,225.2958679,79.58966827,151.5020752,29.82740593,60121.98438,84124.38281,690.0467529,7.701725483,-16.75966644,7.426421165,6.394562721,0.771866143,60.7685585,31.38009262,2.865624189
Tue Jul 23 2019 10:14:25 GMT+0530,220.2747803,76.30651093,148.5350647,29.81767273,60099.27344,83311.70313,703.2182617,7.666752815,-17.07760239,7.430054665,6.452244759,0.734622419,59.56494904,30.42856216,2.90877223
Tue Jul 23 2019 11:14:25 GMT+0530,220.2747803,75.95432281,149.6218872,29.89553452,60089.53906,83267.90625,704.5159912,7.678562164,-17.16843987,7.431612015,6.462236881,0.730599582,59.55132294,30.43310356,2.916558504
Tue Jul 23 2019 12:14:25 GMT+0530,220.3711395,76.34829712,150.4478607,29.9896183,60040.87891,83370.10156,708.7983398,7.678562164,-16.89592552,7.444069862,6.471320629,0.725149274,59.57857513,30.38995552,2.90877223
Tue Jul 23 2019 13:14:25 GMT+0530,220.1141968,76.31248474,150.5456696,30.09018898,60044.12109,83321.4375,714.8974609,7.695821285,-17.03218269,7.524526596,6.49493885,0.721905053,59.53769684,30.41266441,2.912665367
Tue Jul 23 2019 14:14:25 GMT+0530,220.2747803,76.04982758,149.7957764,30.29781914,60083.05078,83365.23438,721.515686,7.67265749,-16.89592552,7.471061707,6.492213726,0.734622419,59.51725769,30.40812302,2.92239809
Tue Jul 23 2019 15:14:25 GMT+0530,220.3176117,75.960289,150.2631073,30.32377243,60024.65625,83413.89844,728.5232544,7.690824986,-17.03218269,7.450298786,6.49357605,0.717363119,59.54224014,30.43537521,2.941539049
Tue Jul 23 2019 16:14:25 GMT+0530,220.1891327,76.18712616,148.6980896,30.4567852,60037.63281,83389.5625,737.2177734,7.69491291,-16.89592552,7.448222637,6.484946728,0.729431629,59.51725769,30.41266441,2.940565825
Tue Jul 23 2019 17:14:25 GMT+0530,220.7993774,75.65585327,148.8502502,30.57033348,60040.87891,83423.625,740.3970947,7.686737537,-17.21385956,7.443551064,6.501297474,0.735141456,59.48773575,30.40358162,2.94672966
Tue Jul 23 2019 18:14:25 GMT+0530,220.2426605,76.28263855,148.7306976,30.5216713,60018.16797,83496.625,742.9924927,7.706267834,-17.03218269,7.432650089,6.485855103,0.729691207,59.48773575,30.42402077,2.953218222
Tue Jul 23 2019 19:14:25 GMT+0530,220.9278412,76.0020752,151.328186,30.56384468,60014.92188,83452.82813,742.2787476,7.716259956,-16.80508614,7.434726715,6.4967556,0.714637995,59.5263443,30.43991661,2.950947285
Tue Jul 23 2019 20:14:25 GMT+0530,220.4674835,76.39605713,151.0456085,30.62224197,60018.16797,83496.625,739.4238281,7.711263657,-16.80508614,7.415520668,6.498117924,0.745003939,59.5127182,30.43764496,2.960680008
Tue Jul 23 2019 21:14:25 GMT+0530,220.5210114,76.40202332,148.5676727,30.4665184,60024.65625,83404.16406,738.4505615,7.672203064,-17.03218269,7.404620171,6.510381222,0.736828506,59.4990921,30.46943855,2.961653233
Tue Jul 23 2019 22:14:25 GMT+0530,220.7458496,76.62886047,150.0783386,30.54438019,60040.87891,83428.49219,732.3514404,7.702633858,-16.71424866,7.41136837,6.5017519,0.719958484,59.51044464,30.47398186,2.959706783
Tue Jul 23 2019 23:49:07 GMT+0530,220.6173706,76.24085236,149.7740326,30.41785431,60034.38672,83379.82813,727.5499878,7.700363159,-17.07760239,7.404100895,6.513106346,0.712431908,59.48319626,30.44445801,2.936672688
Wed Jul 24 2019 00:49:07 GMT+0530,220.660202,76.32442474,149.2197571,30.44705391,60011.67969,83360.36719,725.0843506,7.69173336,-16.75966644,7.411887169,6.4967556,0.767064691,59.51725769,30.42402077,2.932455301
Wed Jul 24 2019 01:49:07 GMT+0530,220.7137299,76.06774139,148.4046478,30.32377243,60014.92188,83345.76563,720.9966431,7.702179909,-16.75966644,7.413963318,6.481313229,0.737607121,59.51725769,30.44900131,2.940241337
Wed Jul 24 2019 03:32:23 GMT+0530,220.9599609,75.20814514,148.611145,30.22320175,60063.58594,83204.64063,717.4279785,7.715351582,-17.07760239,7.405139446,6.497663975,0.731897235,59.5127182,30.41039467,2.919802666
Wed Jul 24 2019 04:32:23 GMT+0530,220.4567871,76.5273819,148.2198944,30.18427086,60018.16797,83253.30469,713.9241943,7.707630157,-16.75966644,7.409291744,6.470412254,0.752400756,59.55586624,30.40358162,2.938943624
Wed Jul 24 2019 05:37:41 GMT+0530,220.0713654,76.71839905,149.3393097,30.14858437,60040.87891,83282.50781,710.3555908,7.697183609,-16.80508614,7.445107937,6.476316929,0.744225323,59.56494904,30.40585327,2.938943624
Wed Jul 24 2019 06:58:16 GMT+0530,220.0499573,77.70932007,147.5569305,29.99934959,60050.60938,83146.25,705.8136597,7.662210941,-17.03218269,7.412925243,6.47268343,0.725668371,59.31287384,30.42629051,2.9363482
Wed Jul 24 2019 07:58:16 GMT+0530,220.5531311,76.71839905,148.2416229,30.08045578,60057.09766,83117.04688,703.8671265,7.697638035,-16.986763,7.421230793,6.47586298,0.726446986,59.60355377,30.45354271,2.950947285
Wed Jul 24 2019 08:58:17 GMT+0530,221.7307892,76.44380951,148.0568695,30.02530479,60063.58594,83087.85156,701.1419678,7.700817108,-17.12302017,7.428497791,6.469049931,0.733194947,59.65124512,30.46035576,2.928562164
Wed Jul 24 2019 09:58:16 GMT+0530,220.0606689,76.28263855,149.5892792,30.06423378,60057.09766,83165.71094,704.9052734,7.699908733,-16.80508614,7.426940441,6.454969883,0.739813149,59.57176208,30.37632942,2.910069942
Wed Jul 24 2019 10:58:16 GMT+0530,220.4889069,76.30651093,151.1325531,30.11614227,60125.22656,83243.57031,707.2410889,7.706721783,-16.75966644,7.426421165,6.452244759,0.717103601,59.61264038,30.42174911,2.919153929
Wed Jul 24 2019 11:58:16 GMT+0530,219.3754883,75.5663147,151.5238037,30.00259399,60105.76172,83170.57813,708.6685791,7.688099861,-16.89592552,7.43213129,6.453607559,0.747339785,59.57176208,30.40130997,2.912665367
Wed Jul 24 2019 12:58:16 GMT+0530,219.6110077,76.18712616,150.6217499,30.15507317,60073.32031,83190.04688,707.8250732,7.685829163,-16.80508614,7.43732214,6.464053631,0.754736602,59.60128403,30.44445801,2.927913189
Wed Jul 24 2019 13:58:16 GMT+0530,220.1034851,76.63482666,150.8282471,30.16480637,60073.32031,83146.25,712.821167,7.711718082,-16.94134331,7.43057394,6.478133678,0.738645256,59.60582733,30.42629051,2.931481838
Wed Jul 24 2019 14:58:16 GMT+0530,220.4139557,76.39605713,149.6110077,30.22644615,60047.36719,83214.375,718.2714844,7.66766119,-16.94134331,7.424345016,6.475408554,0.721775293,59.57176208,30.46716881,2.96035552
Wed Jul 24 2019 15:58:16 GMT+0530,219.8144226,76.58707428,150.7630463,30.28159714,60089.53906,83238.71094,722.2943115,7.678562164,-16.75966644,7.424864292,6.466324806,0.746042073,59.61717987,30.46035576,2.960680008
Wed Jul 24 2019 16:58:16 GMT+0530,220.3818359,76.27069855,148.6654816,30.33350563,60118.73828,83282.50781,728.7827759,7.704905033,-16.94134331,7.414482594,6.477225304,0.778614104,59.61036682,30.46489716,2.964248657
Wed Jul 24 2019 17:58:16 GMT+0530,220.3390198,76.66467285,150.2848358,30.33026123,60118.73828,83209.50781,732.0269775,7.710355282,-16.85050583,7.416039944,6.491305351,0.740202487,59.65805817,30.4762516,2.970088243
Wed Jul 24 2019 18:58:16 GMT+0530,220.2533722,75.936409,151.5781555,30.32377243,60164.15625,83282.50781,732.5460815,7.721255779,-16.94134331,7.414482594,6.514469147,0.724630177,59.65124512,30.45808411,2.969763756
Wed Jul 24 2019 19:58:16 GMT+0530,219.8786621,76.34829712,150.2848358,30.34648132,60157.66797,83287.36719,729.6262817,7.727160454,-17.03218269,7.40306282,6.516285896,0.751362622,59.61491013,30.46716881,2.96392417
Wed Jul 24 2019 20:58:16 GMT+0530,219.9964294,76.4079895,150.187027,30.26537704,60154.42578,83287.36719,725.4736938,7.701271534,-16.89592552,7.407734394,6.533091068,0.743576467,59.64216232,30.42856216,2.954840422
Wed Jul 24 2019 21:58:16 GMT+0530,220.1034851,76.10952759,149.41539,30.31079483,60216.06641,83292.23438,723.1378174,7.723072529,-16.80508614,7.411887169,6.52764082,0.73955363,59.67849731,30.47398186,2.951920509
Wed Jul 24 2019 22:58:16 GMT+0530,219.8786621,75.88865662,151.5020752,30.17778206,60173.89063,83238.71094,721.1912842,7.700363159,-16.80508614,7.41136837,6.521281719,0.735271275,59.66032791,30.42856216,2.952244997
Wed Jul 24 2019 23:58:16 GMT+0530,220.3711395,75.96626282,151.4912109,30.13885117,60157.66797,83248.4375,722.3591919,7.731248379,-16.75966644,7.413444519,6.519919395,0.71035558,59.67168427,30.43991661,2.946080923
Thu Jul 25 2019 00:58:16 GMT+0530,220.3818359,75.99610901,147.6330109,30.16480637,60199.84375,83160.84375,718.6607666,7.726706028,-16.94134331,7.421749592,6.535361767,0.731507957,59.67395401,30.43537521,2.947378635
Thu Jul 25 2019 01:58:16 GMT+0530,220.2640686,76.37814331,150.5021973,30.01557159,60209.57813,83141.38281,713.4051514,7.704905033,-17.12302017,7.416039944,6.533091068,0.783285797,59.66714096,30.42629051,2.947378635
Thu Jul 25 2019 03:19:28 GMT+0530,219.9857178,76.16324615,148.339447,29.92797661,60206.33203,83092.71875,709.5769653,7.723072529,-16.80508614,7.419673443,6.509472847,0.729820967,59.710289,30.44218826,2.952893734
Thu Jul 25 2019 05:15:24 GMT+0530,219.9750214,75.84090424,150.8608551,29.88904572,60222.55469,83175.44531,699.7794189,7.713080406,-16.89592552,7.419673443,6.480404854,0.754347324,59.75798035,30.43991661,2.957760096
Thu Jul 25 2019 06:15:24 GMT+0530,219.9429016,75.79911804,149.1980286,29.71710205,60219.30859,83082.98438,695.5618896,7.699908733,-16.94134331,7.418116093,6.453153133,0.733714044,59.76706314,30.45354271,2.962950945
Thu Jul 25 2019 07:45:18 GMT+0530,220.1677246,76.07967377,151.0456085,29.61653137,60267.97266,83131.64844,689.3330078,7.701725483,-16.75966644,7.431612015,6.436347961,0.744614601,59.81929779,30.44218826,2.953866959
Thu Jul 25 2019 09:06:25 GMT+0530,219.9429016,76.63482666,150.252243,29.53218079,60248.50781,83058.65625,686.8673706,7.697183609,-16.89592552,7.428497791,6.42590189,0.750584006,59.79204559,30.48079491,2.954840422
Thu Jul 25 2019 10:06:25 GMT+0530,219.9214783,75.99610901,150.9043274,29.60355377,60251.75,83005.125,683.0391846,7.682649612,-16.94134331,7.432650089,6.424993515,0.723072946,59.79658508,30.43991661,2.953866959
Thu Jul 25 2019 11:06:25 GMT+0530,219.7394867,75.85881042,151.0782166,29.50298309,60258.23828,82927.26563,683.6231689,7.703996658,-17.12302017,7.439917564,6.435894012,0.729042351,59.74889755,30.42856216,2.923371315
Thu Jul 25 2019 12:06:25 GMT+0530,219.8679504,75.70360565,149.1328125,29.55164719,60261.48438,82985.65625,686.8024902,7.688099861,-16.85050583,7.443031788,6.416817665,0.728653014,59.75343704,30.40585327,2.899039745
Thu Jul 25 2019 13:06:25 GMT+0530,219.728775,75.27381134,149.1980286,29.63275337,60267.97266,82956.46094,684.7261963,7.69355011,-16.94134331,7.449260712,6.433622837,0.750973284,59.78068924,30.41039467,2.900337458
Thu Jul 25 2019 14:06:25 GMT+0530,219.9750214,74.77835083,151.4151306,29.64248466,60267.97266,82985.65625,692.317688,7.684466362,-16.986763,7.448741436,6.444069386,0.770957708,59.77387619,30.40812302,2.909421206
Thu Jul 25 2019 15:06:25 GMT+0530,219.7930145,75.14845276,150.8173828,29.70737076,60254.99609,83044.05469,696.2107544,7.690371037,-17.03218269,7.447184563,6.444523335,0.724240899,59.74435425,30.40130997,2.912665367
Thu Jul 25 2019 16:06:25 GMT+0530,219.6645355,74.9992218,150.1978912,29.77225494,60264.72656,83126.78125,704.2564087,7.707630157,-16.80508614,7.444589138,6.44815731,0.766415834,59.78068924,30.42856216,2.928886652
Thu Jul 25 2019 17:15:52 GMT+0530,219.6966553,75.91253662,152.1976318,29.80145264,60290.68359,83131.64844,706.8518066,7.697183609,-16.986763,7.43213129,6.47404623,0.741889477,59.79204559,30.48079491,2.949000835
Thu Jul 25 2019 18:15:52 GMT+0530,219.4932404,75.46482849,150.6326141,29.85335922,60329.61328,83141.38281,708.0197144,7.698091984,-16.75966644,7.427978516,6.497663975,0.749156535,59.87379837,30.49214935,2.968790531
Thu Jul 25 2019 19:15:52 GMT+0530,219.6645355,75.23202515,151.8824615,29.70737076,60336.10156,83170.57813,706.397644,7.71762228,-17.12302017,7.488191605,6.528549194,0.721126437,59.86698532,30.46943855,2.983065128
Thu Jul 25 2019 20:15:52 GMT+0530,219.3754883,75.32753754,149.0676117,29.66843987,60381.51953,83180.3125,707.0464478,7.714443207,-17.03218269,7.416558743,6.535361767,0.74474442,59.87379837,30.4898777,2.972034693
Thu Jul 25 2019 21:15:52 GMT+0530,220.0285492,75.44095612,149.4697266,29.68141556,60388.00781,83082.98438,704.3861694,7.749869823,-16.94134331,7.419154167,6.557617188,0.74993515,59.91467667,30.4762516,2.973332405
Thu Jul 25 2019 22:15:52 GMT+0530,218.925827,75.84687042,150.991272,29.56462479,60384.76563,83048.92188,701.2068481,7.748053074,-17.07760239,7.424345016,6.571242809,0.766545594,59.90786362,30.46035576,2.96197772
Thu Jul 25 2019 23:15:52 GMT+0530,220.2747803,75.72748566,151.0456085,29.54840279,60342.58984,83053.78906,697.4435425,7.74669075,-16.71424866,7.417078018,6.559433937,0.736698687,59.92375946,30.4944191,2.962626457
Fri Jul 26 2019 00:15:52 GMT+0530,219.6110077,75.25590515,151.9802704,29.41863441,60332.85547,83019.71875,692.5123291,7.740332127,-16.85050583,7.414482594,6.564430237,0.749416053,59.90559387,30.43991661,2.957760096
Fri Jul 26 2019 01:15:52 GMT+0530,219.9429016,75.25590515,150.1978912,29.32130623,60371.78906,82888.32813,685.3101807,7.727614403,-16.94134331,7.422268867,6.57760191,0.746950448,59.95101166,30.48079491,2.960680008
Fri Jul 26 2019 02:15:52 GMT+0530,219.9321899,74.83207703,150.5782776,29.28237724,60342.58984,82898.0625,673.2416382,7.751686573,-17.07760239,7.420711517,6.581235409,0.747339785,59.93738556,30.4898777,2.968790531
Fri Jul 26 2019 03:15:52 GMT+0530,219.1934814,75.53049469,149.2415009,29.12665367,60345.83594,82936.99219,673.1767578,7.759862423,-16.75966644,7.418116093,6.54853344,0.765247881,59.94419861,30.46943855,2.958409071
Fri Jul 26 2019 04:15:52 GMT+0530,219.3112488,75.38126373,150.9151917,29.06501389,60381.51953,82888.32813,667.0126953,7.751686573,-16.80508614,7.424345016,6.558071613,0.73449266,59.98734665,30.50123215,2.962950945
Fri Jul 26 2019 05:15:52 GMT+0530,218.7438354,75.41110992,151.0782166,29.06501389,60404.23047,82878.60156,662.7303467,7.734881878,-16.75966644,7.423825741,6.556254864,0.721126437,60.01686859,30.48079491,2.982740641
Fri Jul 26 2019 06:15:52 GMT+0530,218.7545319,75.06488037,151.6324921,28.90604591,60397.74219,82805.60156,657.40979,7.758954048,-17.03218269,7.425902367,6.558071613,0.727744639,60.00097275,30.4944191,2.966519594
Fri Jul 26 2019 07:15:52 GMT+0530,219.3968964,75.11860657,149.7849121,28.89307022,60417.20703,82922.39844,654.8793335,7.741240501,-16.71424866,7.426940441,6.533091068,0.749675632,60.03503799,30.5080452,2.97755003
Fri Jul 26 2019 08:15:52 GMT+0530,219.6752472,74.5395813,152.3063202,28.88333702,60426.94141,82854.26563,652.0892944,7.743965626,-16.80508614,7.43213129,6.544445515,0.709576964,60.04866409,30.48760605,2.963599682
Fri Jul 26 2019 09:15:52 GMT+0530,0.781533837,-0.047754996,-0.021736309,28.70166016,249.8053436,79506.22656,147.2878265,7.688554287,-17.03218269,7.435245514,6.551258564,-0.032182716,-0.111276925,-0.081754476,0.126849204
Fri Jul 26 2019 10:15:52 GMT+0530,0.417531788,0.095509991,-0.16302231,29.36672592,175.1881714,81808.00781,153.5816193,7.821177959,-7.357902527,7.439398289,6.510381222,0.106670134,0.045419153,0.052232027,0.2189852
Fri Jul 26 2019 11:15:52 GMT+0530,0.364002079,0.029846873,-0.206494927,29.74629974,155.7228088,82080.51563,154.4251251,7.839799881,-7.857513428,7.452374935,6.471775055,0.061899822,-0.029522451,-0.111276925,0.084025435
Fri Jul 26 2019 12:15:52 GMT+0530,0.353296131,0.08357124,-0.228231251,29.92797661,120.0363312,82245.97656,155.2686157,7.793018341,-4.587334633,7.461718559,6.460874557,0.062159359,-0.043148197,-0.077212565,0.100895405
Fri Jul 26 2019 13:15:52 GMT+0530,0.556709051,-0.04178562,-0.010868154,30.40812302,120.0363312,82304.36719,161.0433502,7.644043446,-1.907604456,7.469504833,6.46768713,0.082922399,-0.020438619,-0.036335323,0.142421484
Fri Jul 26 2019 14:15:52 GMT+0530,0.364002079,0.005969374,-0.228231251,31.01803589,84.34985352,82314.10156,167.3371429,7.595444679,1.45341289,7.470023632,6.421813965,0.167661577,0.077212565,0.027251493,0.219958469
Fri Jul 26 2019 15:15:52 GMT+0530,0.364002079,0.08357124,-0.19562678,31.16078186,68.12873077,82250.84375,175.6423645,7.51777792,2.634310961,7.470542908,6.468595505,0.061640285,-0.045419153,-0.061315857,0.107059434
Fri Jul 26 2019 16:15:52 GMT+0530,0.331884235,0.059693746,-0.239099398,31.4981823,32.44225311,82231.375,173.955368,7.475538254,-7.494160175,7.473657131,6.526732445,0.061640285,-0.049961068,-0.068128727,0.112899035
Fri Jul 26 2019 17:15:52 GMT+0530,0.353296131,0.08357124,-0.173890471,31.52089119,16.22112656,82314.10156,171.4897461,7.485530376,-7.221645355,7.47729063,6.585777283,0.061770052,-0.027251493,-0.054502986,0.116467685
Fri Jul 26 2019 18:15:52 GMT+0530,0.331884235,0.04178562,-0.217363089,31.53062439,16.22112656,82343.30469,172.2683563,7.495976925,-6.722034454,7.48248148,6.698870659,0.062029589,-0.015896704,-0.065857776,0.123280555
Fri Jul 26 2019 19:15:52 GMT+0530,0.331884235,0.029846873,-0.217363089,31.52737999,25.95380211,82202.17969,172.6576691,7.490526676,-6.722034454,7.480924129,6.836490631,0.060472362,-0.011354788,-0.081754476,0.106410585
Fri Jul 26 2019 20:15:52 GMT+0530,0.40682584,0.065663122,-0.141286016,31.19971275,25.95380211,82275.17188,172.0088196,7.461004257,-6.949130535,7.480924129,6.951401234,0.076433949,-0.047690112,-0.020438619,0.139826104
Fri Jul 26 2019 21:15:52 GMT+0530,0.471061498,-0.08357124,-0.09781339,31.13482857,38.93070221,82284.90625,170.127182,7.422852039,-7.403321743,7.486634254,7.06949091,0.150142759,0.047690112,0.002270958,0.202439651
Fri Jul 26 2019 22:15:52 GMT+0530,0.492473394,-0.089540616,-0.09781339,31.09589767,32.44225311,82270.30469,166.5585327,7.379249573,-8.538801193,7.48403883,7.160783768,0.056709062,-0.049961068,-0.113547884,0.090189464
Fri Jul 26 2019 23:15:52 GMT+0530,0.524591208,-0.011938749,-0.043472618,30.85906982,35.68647766,82260.57031,167.7913361,7.337464333,-9.628860474,7.483519554,7.238904476,0.057487674,-0.040877238,-0.074941605,0.096029066
Sat Jul 27 2019 00:15:52 GMT+0530,0.353296131,0.059693746,-0.206494927,30.73578835,35.68647766,82304.36719,166.8829498,7.297949314,-10.90059662,7.486634254,7.303853989,0.059174672,-0.034064364,-0.077212565,0.098300025
